,accepted,condition_id,data,participant_crowd_worker_id,participant_hearing_response_estimation,participant_hearing_test_attempts,participant_hearing_test_last_attempt,participant_id,participant_passed_hearing_test,participant_platform,participant_post_test_survey,participant_pre_test_survey,rating,stimulus,test_id,trial_id
1570,True,79,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S08_01"": ""seg08_01.mp3"", ""S08_02"": ""seg08_02.mp3"", ""S08_03"": ""seg08_03.mp3"", ""S08_04"": ""seg08_04.mp3"", ""S08_05"": ""seg08_05.mp3"", ""S08_06"": ""seg08_06.mp3"", ""S08_07"": ""seg08_07.mp3"", ""S08_08"": ""seg08_08.mp3"", ""S08_09"": ""seg08_09.mp3"", ""S08_10"": ""seg08_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""79"", ""referenceFiles"": [[""Reference"", ""/audio/tybmjb8KZQtArkprKvGuJlsi3DCWlbANB8BAfyue0sUB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8xrBttpgUHqxT1ZZ_IPmTWT8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""8""}",A9KPCMO1J1LQF,,1,2017-04-17 01:59:37.593038,10,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""female"", ""confusing"": ""It would be nice to be able to go back to the instructional video or have a little popup for the examples if so warranted."", ""average_music_hours"": ""more than 8"", ""instrument"": ""guitar and voice (way out of practice, it's been years)"", ""musician"": ""Yes"", ""speakers"": ""phone tablet speakers"", ""UserComment"": ""Pay is a bit low for this task.""}","{""hearing_disorder"": ""No"", ""age"": ""41""}",-1.0,S08_09,1,31
1571,True,79,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S08_01"": ""seg08_01.mp3"", ""S08_02"": ""seg08_02.mp3"", ""S08_03"": ""seg08_03.mp3"", ""S08_04"": ""seg08_04.mp3"", ""S08_05"": ""seg08_05.mp3"", ""S08_06"": ""seg08_06.mp3"", ""S08_07"": ""seg08_07.mp3"", ""S08_08"": ""seg08_08.mp3"", ""S08_09"": ""seg08_09.mp3"", ""S08_10"": ""seg08_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""79"", ""referenceFiles"": [[""Reference"", ""/audio/tybmjb8KZQtArkprKvGuJnECgjopK5p0dRX9UCBctnYB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8xrBttpgUHqxT1ZZ_IPmTWT8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""8""}",A1QCQE5XW37LN1,,1,2017-04-17 02:10:20.684574,41,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""I thought at first that you spliced two songs together and I was looking for the difference in songs, so I had to restart the HIT once. Then I figured out you were looking for changes in the same song, from part to part - I'm assuming differences in instrumentals, chords, tone, etc."", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""26""}",0.0636473631509,S08_09,1,302
1572,False,79,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S08_01"": ""seg08_01.mp3"", ""S08_02"": ""seg08_02.mp3"", ""S08_03"": ""seg08_03.mp3"", ""S08_04"": ""seg08_04.mp3"", ""S08_05"": ""seg08_05.mp3"", ""S08_06"": ""seg08_06.mp3"", ""S08_07"": ""seg08_07.mp3"", ""S08_08"": ""seg08_08.mp3"", ""S08_09"": ""seg08_09.mp3"", ""S08_10"": ""seg08_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""79"", ""referenceFiles"": [[""Reference"", ""/audio/tybmjb8KZQtArkprKvGuJi5Y5eAvkbNXKMYugrbC4BEB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8xrBttpgUHqxT1ZZ_IPmTWT8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""8""}",A3U761PEG7MFKT,,1,2017-04-17 01:59:19.402019,12,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""female"", ""confusing"": ""no"", ""average_music_hours"": ""more than 8"", ""instrument"": ""none"", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""44""}",-1.0,S08_09,1,359
1573,True,79,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S08_01"": ""seg08_01.mp3"", ""S08_02"": ""seg08_02.mp3"", ""S08_03"": ""seg08_03.mp3"", ""S08_04"": ""seg08_04.mp3"", ""S08_05"": ""seg08_05.mp3"", ""S08_06"": ""seg08_06.mp3"", ""S08_07"": ""seg08_07.mp3"", ""S08_08"": ""seg08_08.mp3"", ""S08_09"": ""seg08_09.mp3"", ""S08_10"": ""seg08_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""79"", ""referenceFiles"": [[""Reference"", ""/audio/tybmjb8KZQtArkprKvGuJj0MbCj6UdNb5XamYHNoR0kB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8xrBttpgUHqxT1ZZ_IPmTWT8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""8""}",A2K56J9POYUFCA,,1,2017-04-17 02:08:53.165856,33,True,mturk,"{""country"": ""IND"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""female"", ""confusing"": ""No"", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""45""}",-1.0,S08_09,1,431
1574,True,79,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S08_01"": ""seg08_01.mp3"", ""S08_02"": ""seg08_02.mp3"", ""S08_03"": ""seg08_03.mp3"", ""S08_04"": ""seg08_04.mp3"", ""S08_05"": ""seg08_05.mp3"", ""S08_06"": ""seg08_06.mp3"", ""S08_07"": ""seg08_07.mp3"", ""S08_08"": ""seg08_08.mp3"", ""S08_09"": ""seg08_09.mp3"", ""S08_10"": ""seg08_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""79"", ""referenceFiles"": [[""Reference"", ""/audio/tybmjb8KZQtArkprKvGuJj1KfViP7mX7fo3NJ7RdrCXsLeGXgmhiCy6CMO9udUhdGv31A55kSU9cv4oVslgGhXtkeHVLLBKZoyEqfnul8-AakMXtB1r_pk4__OwRQ-Pl.wav""]], ""groupID"": ""8""}",A20BMZQJS92QY2,,1,2017-04-17 01:58:27.825132,7,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""female"", ""confusing"": ""no"", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""none""}","{""hearing_disorder"": ""No"", ""age"": ""41""}",0.0583069092123,S08_09,1,485
1575,False,79,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S08_01"": ""seg08_01.mp3"", ""S08_02"": ""seg08_02.mp3"", ""S08_03"": ""seg08_03.mp3"", ""S08_04"": ""seg08_04.mp3"", ""S08_05"": ""seg08_05.mp3"", ""S08_06"": ""seg08_06.mp3"", ""S08_07"": ""seg08_07.mp3"", ""S08_08"": ""seg08_08.mp3"", ""S08_09"": ""seg08_09.mp3"", ""S08_10"": ""seg08_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""79"", ""referenceFiles"": [[""Reference"", ""/audio/tybmjb8KZQtArkprKvGuJsDysN3pUBQ6yN5FNwt9_0kB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8xrBttpgUHqxT1ZZ_IPmTWT8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""8""}",A9KSSJXDB6GPE,,1,2017-04-17 02:40:43.056710,76,True,mturk,"{""country"": ""IND"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""No"", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Great""}","{""hearing_disorder"": ""No"", ""age"": ""32""}",0.0656500333778,S08_09,1,767
1576,True,79,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S08_01"": ""seg08_01.mp3"", ""S08_02"": ""seg08_02.mp3"", ""S08_03"": ""seg08_03.mp3"", ""S08_04"": ""seg08_04.mp3"", ""S08_05"": ""seg08_05.mp3"", ""S08_06"": ""seg08_06.mp3"", ""S08_07"": ""seg08_07.mp3"", ""S08_08"": ""seg08_08.mp3"", ""S08_09"": ""seg08_09.mp3"", ""S08_10"": ""seg08_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""79"", ""referenceFiles"": [[""Reference"", ""/audio/tybmjb8KZQtArkprKvGuJnMud5dL-YSlj-ISwYyG7PUB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8xrBttpgUHqxT1ZZ_IPmTWT8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""8""}",A3FJE9AUW0O41D,,1,2017-04-17 02:35:08.142236,73,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""female"", ""confusing"": ""No"", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Vocals and keyboards, both amateur"", ""musician"": ""Yes"", ""speakers"": ""headphones"", ""UserComment"": ""I did this survey last time. You said I'd only have to do it once. You made me sit through the training video twice too.""}","{""hearing_disorder"": ""No"", ""age"": ""30""}",-1.0,S08_09,1,870
1577,True,79,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S08_01"": ""seg08_01.mp3"", ""S08_02"": ""seg08_02.mp3"", ""S08_03"": ""seg08_03.mp3"", ""S08_04"": ""seg08_04.mp3"", ""S08_05"": ""seg08_05.mp3"", ""S08_06"": ""seg08_06.mp3"", ""S08_07"": ""seg08_07.mp3"", ""S08_08"": ""seg08_08.mp3"", ""S08_09"": ""seg08_09.mp3"", ""S08_10"": ""seg08_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""79"", ""referenceFiles"": [[""Reference"", ""/audio/tybmjb8KZQtArkprKvGuJtAnvgtJUUW7cV32PzA9gZoB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8xrBttpgUHqxT1ZZ_IPmTWT8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""8""}",AVD6HMIO1HLFI,,1,2017-04-17 01:59:04.739074,11,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Philips SHP 9500"", ""gender"": ""male"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""28""}",0.0609771361816,S08_09,1,871
1578,True,79,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S08_01"": ""seg08_01.mp3"", ""S08_02"": ""seg08_02.mp3"", ""S08_03"": ""seg08_03.mp3"", ""S08_04"": ""seg08_04.mp3"", ""S08_05"": ""seg08_05.mp3"", ""S08_06"": ""seg08_06.mp3"", ""S08_07"": ""seg08_07.mp3"", ""S08_08"": ""seg08_08.mp3"", ""S08_09"": ""seg08_09.mp3"", ""S08_10"": ""seg08_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""79"", ""referenceFiles"": [[""Reference"", ""/audio/tybmjb8KZQtArkprKvGuJkQA9XZElA1oewbfnepxL8kB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8xrBttpgUHqxT1ZZ_IPmTWT8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""8""}",A2R0YYUAWNT7UD,,1,2017-04-17 02:03:10.779499,26,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""nope"", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""25""}",-1.0,S08_09,1,888
1579,True,79,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S08_01"": ""seg08_01.mp3"", ""S08_02"": ""seg08_02.mp3"", ""S08_03"": ""seg08_03.mp3"", ""S08_04"": ""seg08_04.mp3"", ""S08_05"": ""seg08_05.mp3"", ""S08_06"": ""seg08_06.mp3"", ""S08_07"": ""seg08_07.mp3"", ""S08_08"": ""seg08_08.mp3"", ""S08_09"": ""seg08_09.mp3"", ""S08_10"": ""seg08_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""79"", ""referenceFiles"": [[""Reference"", ""/audio/tybmjb8KZQtArkprKvGuJguhKle5wScO41tMSd7frqMB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8xrBttpgUHqxT1ZZ_IPmTWT8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""8""}",A3IV8AFLU0E94K,,1,2017-04-17 02:50:05.443827,83,True,mturk,"{""country"": ""ARE"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""laptop speakers"", ""UserComment"": ""nice task""}","{""hearing_disorder"": ""No"", ""age"": ""30""}",-1.0,S08_09,1,903
1580,True,79,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S08_01"": ""seg08_01.mp3"", ""S08_02"": ""seg08_02.mp3"", ""S08_03"": ""seg08_03.mp3"", ""S08_04"": ""seg08_04.mp3"", ""S08_05"": ""seg08_05.mp3"", ""S08_06"": ""seg08_06.mp3"", ""S08_07"": ""seg08_07.mp3"", ""S08_08"": ""seg08_08.mp3"", ""S08_09"": ""seg08_09.mp3"", ""S08_10"": ""seg08_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""79"", ""referenceFiles"": [[""Reference"", ""/audio/tybmjb8KZQtArkprKvGuJp0CKghi-s_cNtAWoeiMuXuYzBvdQNB7bamXNndWw2HMjYejcgv7X_42FITvjdPsec2akwCkzKVOvgkpjIr4luXuLBn57ggtz1wPKH7CsVx_.wav""]], ""groupID"": ""8""}",A2B6WQG0A9CKXQ,,2,2017-04-17 03:18:47.104881,108,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""female"", ""confusing"": ""No"", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""laptop speakers"", ""UserComment"": ""A longer timer would be good, but overall, nice!""}","{""hearing_disorder"": ""No"", ""age"": ""29""}",-1.0,S08_09,1,1200
1581,False,79,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S08_01"": ""seg08_01.mp3"", ""S08_02"": ""seg08_02.mp3"", ""S08_03"": ""seg08_03.mp3"", ""S08_04"": ""seg08_04.mp3"", ""S08_05"": ""seg08_05.mp3"", ""S08_06"": ""seg08_06.mp3"", ""S08_07"": ""seg08_07.mp3"", ""S08_08"": ""seg08_08.mp3"", ""S08_09"": ""seg08_09.mp3"", ""S08_10"": ""seg08_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""79"", ""referenceFiles"": [[""Reference"", ""/audio/tybmjb8KZQtArkprKvGuJmy5V1oZ4-GbVk6F19liqd-YzBvdQNB7bamXNndWw2HMjYejcgv7X_42FITvjdPsec2akwCkzKVOvgkpjIr4luXuLBn57ggtz1wPKH7CsVx_.wav""]], ""groupID"": ""8""}",A1RQMCUA0GNJ43,,1,2017-04-17 03:26:38.789151,115,True,mturk,"{""country"": ""CAN"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": "" "", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""laptop speakers"", ""UserComment"": "" ""}","{""hearing_disorder"": ""No"", ""age"": ""25""}",-1.0,S08_09,1,1205
1582,True,79,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S08_01"": ""seg08_01.mp3"", ""S08_02"": ""seg08_02.mp3"", ""S08_03"": ""seg08_03.mp3"", ""S08_04"": ""seg08_04.mp3"", ""S08_05"": ""seg08_05.mp3"", ""S08_06"": ""seg08_06.mp3"", ""S08_07"": ""seg08_07.mp3"", ""S08_08"": ""seg08_08.mp3"", ""S08_09"": ""seg08_09.mp3"", ""S08_10"": ""seg08_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""79"", ""referenceFiles"": [[""Reference"", ""/audio/tybmjb8KZQtArkprKvGuJo1wvnQW2kdSnoksz0wseAoB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8xrBttpgUHqxT1ZZ_IPmTWT8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""8""}",AD3ZSVTCXP0Y5,,1,2017-04-17 02:50:44.902388,85,True,mturk,"{""country"": ""KOR"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""more than 8"", ""instrument"": ""cello"", ""musician"": ""Yes"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""46""}",0.0596420226969,S08_09,1,1213
1583,True,79,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S08_01"": ""seg08_01.mp3"", ""S08_02"": ""seg08_02.mp3"", ""S08_03"": ""seg08_03.mp3"", ""S08_04"": ""seg08_04.mp3"", ""S08_05"": ""seg08_05.mp3"", ""S08_06"": ""seg08_06.mp3"", ""S08_07"": ""seg08_07.mp3"", ""S08_08"": ""seg08_08.mp3"", ""S08_09"": ""seg08_09.mp3"", ""S08_10"": ""seg08_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""79"", ""referenceFiles"": [[""Reference"", ""/audio/tybmjb8KZQtArkprKvGuJnfwxpCbDfu_DOBC2aSq1LiYzBvdQNB7bamXNndWw2HMjYejcgv7X_42FITvjdPsec2akwCkzKVOvgkpjIr4luXuLBn57ggtz1wPKH7CsVx_.wav""]], ""groupID"": ""8""}",APR6H3HAOE9OU,,1,2017-04-17 03:31:37.698288,122,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""No."", ""average_music_hours"": ""1 to 4"", ""instrument"": ""N/A"", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Thank you.""}","{""hearing_disorder"": ""No"", ""age"": ""42""}",-1.0,S08_09,1,1238
1584,True,79,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S08_01"": ""seg08_01.mp3"", ""S08_02"": ""seg08_02.mp3"", ""S08_03"": ""seg08_03.mp3"", ""S08_04"": ""seg08_04.mp3"", ""S08_05"": ""seg08_05.mp3"", ""S08_06"": ""seg08_06.mp3"", ""S08_07"": ""seg08_07.mp3"", ""S08_08"": ""seg08_08.mp3"", ""S08_09"": ""seg08_09.mp3"", ""S08_10"": ""seg08_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""79"", ""referenceFiles"": [[""Reference"", ""/audio/tybmjb8KZQtArkprKvGuJj_Fnw2pC8uJ_2-LwjiShicB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8xrBttpgUHqxT1ZZ_IPmTWT8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""8""}",A258PTOZ3D2TQR,,2,2017-04-17 02:40:38.234009,75,True,mturk,"{""country"": ""IND"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""nothing"", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""interesting to do""}","{""hearing_disorder"": ""No"", ""age"": ""28""}",-1.0,S08_09,1,1263
1585,True,79,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S08_01"": ""seg08_01.mp3"", ""S08_02"": ""seg08_02.mp3"", ""S08_03"": ""seg08_03.mp3"", ""S08_04"": ""seg08_04.mp3"", ""S08_05"": ""seg08_05.mp3"", ""S08_06"": ""seg08_06.mp3"", ""S08_07"": ""seg08_07.mp3"", ""S08_08"": ""seg08_08.mp3"", ""S08_09"": ""seg08_09.mp3"", ""S08_10"": ""seg08_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""79"", ""referenceFiles"": [[""Reference"", ""/audio/tybmjb8KZQtArkprKvGuJsCPoO0HoRLkEAiuK5ZsgZ4B_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8xrBttpgUHqxT1ZZ_IPmTWT8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""8""}",A74PT3GRDMEZ,,1,2017-04-17 02:29:47.665738,68,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""female"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""23""}",-1.0,S08_09,1,1334
1586,True,79,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S08_01"": ""seg08_01.mp3"", ""S08_02"": ""seg08_02.mp3"", ""S08_03"": ""seg08_03.mp3"", ""S08_04"": ""seg08_04.mp3"", ""S08_05"": ""seg08_05.mp3"", ""S08_06"": ""seg08_06.mp3"", ""S08_07"": ""seg08_07.mp3"", ""S08_08"": ""seg08_08.mp3"", ""S08_09"": ""seg08_09.mp3"", ""S08_10"": ""seg08_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""79"", ""referenceFiles"": [[""Reference"", ""/audio/tybmjb8KZQtArkprKvGuJncbHjXCgXHO05g1HhViWBMB_QTDgeevWITkUig4McHrQgADhayUlOnwdX_2_YsD8xrBttpgUHqxT1ZZ_IPmTWT8zALRU7slDnlrZJQD31b5.wav""]], ""groupID"": ""8""}",AFDC9A6Z60W2Z,,1,2017-04-17 02:03:17.738282,25,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""45""}",0.078333611482,S08_09,1,1415
1587,True,79,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S08_01"": ""seg08_01.mp3"", ""S08_02"": ""seg08_02.mp3"", ""S08_03"": ""seg08_03.mp3"", ""S08_04"": ""seg08_04.mp3"", ""S08_05"": ""seg08_05.mp3"", ""S08_06"": ""seg08_06.mp3"", ""S08_07"": ""seg08_07.mp3"", ""S08_08"": ""seg08_08.mp3"", ""S08_09"": ""seg08_09.mp3"", ""S08_10"": ""seg08_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""79"", ""referenceFiles"": [[""Reference"", ""/audio/tybmjb8KZQtArkprKvGuJhL4lhhpE4Duo7Zd-agFp9SYzBvdQNB7bamXNndWw2HMjYejcgv7X_42FITvjdPsec2akwCkzKVOvgkpjIr4luXuLBn57ggtz1wPKH7CsVx_.wav""]], ""groupID"": ""8""}",AK81F0NOBFJS3,,1,2017-04-17 03:41:32.762823,128,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""Nothing confusing"", ""average_music_hours"": ""more than 8"", ""instrument"": ""Guitar, Bass, Vocals"", ""musician"": ""Yes"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""32""}",-1.0,S08_09,1,1436
1588,True,79,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S08_01"": ""seg08_01.mp3"", ""S08_02"": ""seg08_02.mp3"", ""S08_03"": ""seg08_03.mp3"", ""S08_04"": ""seg08_04.mp3"", ""S08_05"": ""seg08_05.mp3"", ""S08_06"": ""seg08_06.mp3"", ""S08_07"": ""seg08_07.mp3"", ""S08_08"": ""seg08_08.mp3"", ""S08_09"": ""seg08_09.mp3"", ""S08_10"": ""seg08_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""79"", ""referenceFiles"": [[""Reference"", ""/audio/tybmjb8KZQtArkprKvGuJlTKzvipt9UK5fGpikcMCFeYzBvdQNB7bamXNndWw2HMjYejcgv7X_42FITvjdPsec2akwCkzKVOvgkpjIr4luXuLBn57ggtz1wPKH7CsVx_.wav""]], ""groupID"": ""8""}",A3RRW6OSYCLKWB,,1,2017-04-17 03:52:20.386788,139,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""Please explain..."", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Please specify..."", ""musician"": ""No"", ""speakers"": ""headphones"", ""UserComment"": ""Your comment...""}","{""hearing_disorder"": ""No"", ""age"": ""28""}",0.0489611148198,S08_09,1,1591
1589,True,79,"{""stimulusKeys"": [""E9"", ""E9""], ""stimulusFiles"": {""S08_01"": ""seg08_01.mp3"", ""S08_02"": ""seg08_02.mp3"", ""S08_03"": ""seg08_03.mp3"", ""S08_04"": ""seg08_04.mp3"", ""S08_05"": ""seg08_05.mp3"", ""S08_06"": ""seg08_06.mp3"", ""S08_07"": ""seg08_07.mp3"", ""S08_08"": ""seg08_08.mp3"", ""S08_09"": ""seg08_09.mp3"", ""S08_10"": ""seg08_10.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""79"", ""referenceFiles"": [[""Reference"", ""/audio/tybmjb8KZQtArkprKvGuJoenEAVwzUkXN_YWTobeDdOYzBvdQNB7bamXNndWw2HMjYejcgv7X_42FITvjdPsec2akwCkzKVOvgkpjIr4luXuLBn57ggtz1wPKH7CsVx_.wav""]], ""groupID"": ""8""}",A1U0GNE5ELW5V7,,1,2017-04-17 03:30:35.231351,118,True,mturk,"{""country"": ""USA"", ""speaker_other"": ""Other (Please specify)"", ""gender"": ""male"", ""confusing"": ""No."", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Guitar"", ""musician"": ""Yes"", ""speakers"": ""headphones"", ""UserComment"": ""None.""}","{""hearing_disorder"": ""No"", ""age"": ""31""}",0.0589744659546,S08_09,1,1651
