,Unnamed: 0,accepted,condition_id,data,participant_crowd_worker_id,participant_hearing_response_estimation,participant_hearing_test_attempts,participant_hearing_test_last_attempt,participant_id,participant_passed_hearing_test,participant_platform,participant_post_test_survey,participant_pre_test_survey,rating,stimulus,test_id,trial_id
10,10,True,1,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""1"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxjUHv8KCfB4Ji_0-Ws5ymundMhG6eYWORj40-u-qOBtMiTFzFT5T6rM2ku5RaNnQYpe_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""1""}",A1PLO26EPGN0JR,,1,2017-04-19 06:30:00.335764,65,True,mturk,"{""UserComment"": ""N/A"", ""average_music_hours"": ""more than 8"", ""instrument"": ""Clarinet, saxophone"", ""speakers"": ""headphones"", ""country"": ""USA"", ""musician"": ""Yes"", ""confusing"": ""N/A"", ""based_on"": ""I was listening for a change in tempo in the music."", ""gender"": ""female"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""36"", ""hearing_disorder"": ""No""}",0.558306909212,S01_01,1,816
11,11,False,1,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""1"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxjUHv8KCfB4Ji_0-Ws5ymundMhG6eYWORj40-u-qOBtMseHLhpK8n_hapuDXyzMov1e_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""1""}",A1D7MG93VY3EHI,,2,2017-04-19 06:05:33.483336,61,True,mturk,"{""UserComment"": ""Your comment..."", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Keyboard"", ""speakers"": ""headphones"", ""country"": ""IND"", ""musician"": ""Yes"", ""confusing"": """", ""based_on"": ""I was listening for pauses and change in rhythm or tune."", ""gender"": ""male"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""19"", ""hearing_disorder"": ""No""}",-1.0,S01_01,1,824
12,12,True,1,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""1"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxjUHv8KCfB4Ji_0-Ws5ymundMhG6eYWORj40-u-qOBtMmbFwLx2QeNfK3STniG_sZJe_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""1""}",A1CY6ZQHCDDXON,,1,2017-04-19 04:43:04.154013,33,True,mturk,"{""UserComment"": ""Your comment..."", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Please specify..."", ""speakers"": ""headphones"", ""country"": ""USA"", ""musician"": ""No"", ""confusing"": ""No"", ""based_on"": ""Parts where the instrumentation changed noticeably, or if the song went into chorus."", ""gender"": ""male"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""38"", ""hearing_disorder"": ""No""}",-1.0,S01_01,1,855
13,13,True,1,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""1"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxjUHv8KCfB4Ji_0-Ws5ymundMhG6eYWORj40-u-qOBtMj-ix66a7G4-qKjc6WXjaSde_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""1""}",A18LFH7XW61JO9,,1,2017-04-19 05:03:58.672020,41,True,mturk,"{""UserComment"": ""I love this task. Thanks for the opportunity."", ""average_music_hours"": ""more than 8"", ""instrument"": ""Violin"", ""speakers"": ""headphones"", ""country"": ""IND"", ""musician"": ""Yes"", ""confusing"": ""No Confusion."", ""based_on"": ""I was listening for change of tone, music or structure/rhythm of song."", ""gender"": ""male"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""30"", ""hearing_disorder"": ""No""}",0.544955774366,S01_01,1,1000
14,14,True,1,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""1"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxjUHv8KCfB4Ji_0-Ws5ymundMhG6eYWORj40-u-qOBtMq7vdR6UcDoKei2RgxzjSO9e_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""1""}",A3B0AB2C9SIHN,,1,2017-04-19 07:55:42.277909,75,True,mturk,"{""UserComment"": ""Your comment...good"", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""speakers"": ""headphones"", ""country"": ""IND"", ""musician"": ""No"", ""confusing"": ""Please explain...no"", ""based_on"": ""Please elaborate..good &enjoy."", ""gender"": ""male"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""40"", ""hearing_disorder"": ""No""}",0.807973130841,S01_01,1,1105
15,15,False,1,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""1"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxjUHv8KCfB4Ji_0-Ws5ymundMhG6eYWORj40-u-qOBtMtgOEJswDb1nSZ0KQtD77H1e_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""1""}",A1UO58XAYRMPG1,,1,2017-04-19 08:22:02.872206,80,True,mturk,"{""UserComment"": ""NONE"", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Please specify..."", ""speakers"": ""headphones"", ""country"": ""USA"", ""musician"": ""No"", ""confusing"": ""NO"", ""based_on"": ""A CHANGE IN THE ATMOSPHERE OF THE SONG AND THE TONE "", ""gender"": ""female"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""50"", ""hearing_disorder"": ""No""}",-1.0,S01_01,1,1207
16,16,True,1,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""1"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxjUHv8KCfB4Ji_0-Ws5ymundMhG6eYWORj40-u-qOBtMofwGQNOAAsUSBPdEtlTsgJe_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""1""}",A238TPXOPQKZS1,,1,2017-04-19 08:27:36.061107,81,True,mturk,"{""UserComment"": ""great songs!"", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""speakers"": ""headphones"", ""country"": ""USA"", ""musician"": ""No"", ""confusing"": ""nothing confusing, pretty simple and very enjoyable task actually."", ""based_on"": ""I was looking for a change in tone or a pause, just a general \""change of direction\"".  It did not have to be a big change, just a mild shift. "", ""gender"": ""male"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""27"", ""hearing_disorder"": ""No""}",0.146933308919,S01_01,1,1260
17,17,False,1,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""1"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxjUHv8KCfB4Ji_0-Ws5ymundMhG6eYWORj40-u-qOBtMl8c_c7wLRVRY03nH6fXvuNe_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""1""}",A77K8W55MJEKX,,2,2017-04-19 09:52:26.800792,93,True,mturk,"{""UserComment"": ""Your comment..."", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Please specify..."", ""speakers"": ""phone tablet speakers"", ""country"": ""USA"", ""musician"": ""No"", ""confusing"": ""not at all, the instructions were clear"", ""based_on"": ""I focused on parts of songs where the music distinctly changed from how it was playing before"", ""gender"": ""female"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""44"", ""hearing_disorder"": ""No""}",0.932806241656,S01_01,1,1416
18,18,True,1,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""1"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxjUHv8KCfB4Ji_0-Ws5ymundMhG6eYWORj40-u-qOBtMuG719SmaqG8BFwTGm5f71Ve_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""1""}",A27IABVBUZ9X8Z,,1,2017-04-19 09:14:08.076633,87,True,mturk,"{""UserComment"": ""Everything works very well. I think that audio in the training video might help to speed learning of the software. "", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""speakers"": ""headphones"", ""country"": ""USA"", ""musician"": ""No"", ""confusing"": ""I was not confused, but I did make an error on the bar in the first two or three clips. I was clicking improperly. I realized and corrected, and now I fully understand how to use the software. "", ""based_on"": ""I was listening for a change -  such as from a capella to instruments, from instrumental only to added vocals, a change in the style, for example in We Are the Champions, where it goes from a chant to a ballad."", ""gender"": ""female"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""52"", ""hearing_disorder"": ""No""}",0.518921061415,S01_01,1,1446
19,19,False,1,"{""stimulusKeys"": [""E1"", ""E1""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""1"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxjUHv8KCfB4Ji_0-Ws5ymundMhG6eYWORj40-u-qOBtMveBGlVx1loXgEacwfZ4XL9e_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""1""}",A258PTOZ3D2TQR,,1,2017-04-19 09:32:18.489452,91,True,mturk,"{""UserComment"": ""Interesting hit"", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Please specify..."", ""speakers"": ""headphones"", ""country"": ""IND"", ""musician"": ""No"", ""confusing"": ""Nothing"", ""based_on"": ""Its rhythm and musical notes- every time"", ""gender"": ""male"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""28"", ""hearing_disorder"": ""No""}",0.65093611143,S01_01,1,1457
20,20,False,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxjUHv8KCfB4Ji_0-Ws5ymundMhG6eYWORj40-u-qOBtMse6OjNvEBd40AHYBCGnXC9s4xeftYLP767OjUCXoujx.wav""]], ""groupID"": ""1""}",AFDC9A6Z60W2Z,,1,2017-04-19 04:06:46.142202,5,True,mturk,"{""UserComment"": ""Your comment..."", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Please specify..."", ""speakers"": ""headphones"", ""country"": ""USA"", ""musician"": ""No"", ""confusing"": ""no"", ""based_on"": ""A shift in melody/rhythm, switch from verse to chorus/bridge or vice versa"", ""gender"": ""male"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""45"", ""hearing_disorder"": ""No""}",-1.0,S01_02,1,228
21,21,True,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxjUHv8KCfB4Ji_0-Ws5ymundMhG6eYWORj40-u-qOBtMkPupIOEa-FQUlVtIisgw05e_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""1""}",A31Z5TPD8QKE26,,1,2017-04-19 04:31:13.776307,24,True,mturk,"{""UserComment"": ""n/a"", ""average_music_hours"": ""4 to 8"", ""instrument"": ""Acoustic guitar"", ""speakers"": ""headphones"", ""country"": ""USA"", ""musician"": ""Yes"", ""confusing"": ""no"", ""based_on"": ""I was listening for musical transitions where the the chorus clearly began or where there was a bridge."", ""gender"": ""male"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""32"", ""hearing_disorder"": ""No""}",-1.0,S01_02,1,321
22,22,False,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxjUHv8KCfB4Ji_0-Ws5ymundMhG6eYWORj40-u-qOBtMlhFITWyeAO_jzrKfekL09he_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""1""}",A1FHS282JP487T,,1,2017-04-19 04:39:22.720837,31,True,mturk,"{""UserComment"": ""Your comment..."", ""average_music_hours"": ""1 to 4"", ""instrument"": ""Please specify..."", ""speakers"": ""headphones"", ""country"": ""USA"", ""musician"": ""No"", ""confusing"": ""Please explain..."", ""based_on"": ""Significant change in melody, vocals or tune"", ""gender"": ""male"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""31"", ""hearing_disorder"": ""No""}",0.566176470588,S01_02,1,387
23,23,True,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxjUHv8KCfB4Ji_0-Ws5ymundMhG6eYWORj40-u-qOBtMuOB6pi3z_NjZQAEt73JQA9e_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""1""}",A20ALQT1HIVSAH,,2,2017-04-19 04:20:59.101093,18,True,mturk,"{""UserComment"": ""Your comment..."", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""speakers"": ""headphones"", ""country"": ""USA"", ""musician"": ""No"", ""confusing"": ""no"", ""based_on"": ""change in the sound or tempo or chorus"", ""gender"": ""female"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""39"", ""hearing_disorder"": ""No""}",0.241217456609,S01_02,1,397
24,24,False,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxjUHv8KCfB4Ji_0-Ws5ymundMhG6eYWORj40-u-qOBtMvNZ7yFSFnD4qIcWIZwmuSte_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""1""}",A2ADEPVGNNXNPA,,1,2017-04-19 05:07:45.056438,44,True,mturk,"{""UserComment"": ""Your comment..."", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""speakers"": ""headphones"", ""country"": ""USA"", ""musician"": ""No"", ""confusing"": ""sometimes hard to decide"", ""based_on"": ""change in sound or tone or tempo or focus, e.g. change from vocal melody to instrumental."", ""gender"": ""female"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""28"", ""hearing_disorder"": ""No""}",0.333599975586,S01_02,1,571
25,25,True,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxjUHv8KCfB4Ji_0-Ws5ymundMhG6eYWORj40-u-qOBtMg9LV0shwJ-qO2QBsQhswSpe_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""1""}",A8LWJ1BQBPPIJ,,1,2017-04-19 04:40:48.256580,32,True,mturk,"{""UserComment"": ""none"", ""average_music_hours"": ""more than 8"", ""instrument"": ""violin, guitar, harp, piano, percussion"", ""speakers"": ""headphones"", ""country"": ""USA"", ""musician"": ""Yes"", ""confusing"": ""no"", ""based_on"": ""I was usually looking for the change between one melodic/rhythmic phrase and another."", ""gender"": ""female"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""58"", ""hearing_disorder"": ""No""}",-1.0,S01_02,1,619
26,26,True,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxjUHv8KCfB4Ji_0-Ws5ymundMhG6eYWORj40-u-qOBtMkeXYpgWQkoZ8MMcfDz0Iixs4xeftYLP767OjUCXoujx.wav""]], ""groupID"": ""1""}",A2RMJNF6IPI42F,,1,2017-04-19 04:14:48.317339,3,True,mturk,"{""UserComment"": ""Your comment..."", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""speakers"": ""headphones"", ""country"": ""USA"", ""musician"": ""No"", ""confusing"": ""n/a"", ""based_on"": ""chord change, tempo change"", ""gender"": ""female"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""32"", ""hearing_disorder"": ""No""}",0.342941171983,S01_02,1,635
27,27,False,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxjUHv8KCfB4Ji_0-Ws5ymundMhG6eYWORj40-u-qOBtMj_WZPX6jXf5RTLxJ3qdn7pe_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""1""}",A7OVF55GAEQ30,,1,2017-04-19 05:11:13.988908,46,True,mturk,"{""UserComment"": ""Thank you."", ""average_music_hours"": ""less than one hour"", ""instrument"": ""Please specify..."", ""speakers"": ""loudspeakers"", ""country"": ""IND"", ""musician"": ""No"", ""confusing"": ""Little bit confusing"", ""based_on"": ""Home"", ""gender"": ""male"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""36"", ""hearing_disorder"": ""No""}",0.211538461538,S01_02,1,759
28,28,True,2,"{""stimulusKeys"": [""E2"", ""E2""], ""stimulusFiles"": {""S01_10"": ""seg01_10.mp3"", ""S01_09"": ""seg01_09.mp3"", ""S01_08"": ""seg01_08.mp3"", ""S01_07"": ""seg01_07.mp3"", ""S01_06"": ""seg01_06.mp3"", ""S01_05"": ""seg01_05.mp3"", ""S01_04"": ""seg01_04.mp3"", ""S01_03"": ""seg01_03.mp3"", ""S01_02"": ""seg01_02.mp3"", ""S01_01"": ""seg01_01.mp3""}, ""referenceKeys"": [""Reference""], ""conditionID"": ""2"", ""referenceFiles"": [[""Reference"", ""/audio/UKAHzeh-kpUdTMluA4Ypo3Wx3KTnIjAwmZlVlybJjxjUHv8KCfB4Ji_0-Ws5ymundMhG6eYWORj40-u-qOBtMoNGzEtAX4gWWG3LyRxcZJVe_kM4nWIdriwuSeLdd_Ec.wav""]], ""groupID"": ""1""}",ACM3TPZKLE7WC,,1,2017-04-19 05:01:04.144084,39,True,mturk,"{""UserComment"": ""Your comment..."", ""average_music_hours"": ""more than 8"", ""instrument"": ""Please specify..."", ""speakers"": ""headphones"", ""country"": ""USA"", ""musician"": ""No"", ""confusing"": ""Please explain..."", ""based_on"": ""Any change in tempo, chorus, or break during the song"", ""gender"": ""female"", ""speaker_other"": ""Other (Please specify)""}","{""age"": ""22"", ""hearing_disorder"": ""No""}",-1.0,S01_02,1,775
